taxon_name_original,CHECK,species,famille,genre,espece,taxon_name,phytochemical_diversity_full,div_group,Aternative,comm,Kind,SortScore,MatchType,EditDistance,ScientificName,MatchedName,MatchedCanonical,TaxonId,CurrentName,Synonym,DataSourceId,DataSourceTitle,ClassificationPath,Error
Foeniculum_vulgare_MilL,,Foeniculum_vulgare_MilL,Apiaceae,,,Foeniculum vulgare MilL,,,,XX-0-NEU-19500013,BestMatch,9.42226,Exact,0,Foeniculum vulgare MilL,Foeniculum vulgare L.,Foeniculum vulgare,1702227,,false,165,Tropicos,,
Genista_hispanica_L,,Genista_hispanica_L,Fabaceae,,,Genista hispanica L,,,,XX-0-NEU-19500014,BestMatch,9.42329,Exact,0,Genista hispanica L,Genista hispanica L.,Genista hispanica,6JZSK,Genista hispanica L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Fabales|Fabaceae|Genista|Genista hispanica,
Genista_L,,Genista_L,Fabaceae,,,Genista L,,,,XX-0-NEU-19500015,BestMatch,9.42329,Exact,0,Genista L,Genista L.,Genista,9CKVF,Genista L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Fabales|Fabaceae|Genista,
Helianthemum_apenninum_L_Mil,,Helianthemum_apenninum_L_Mil,Cistaceae,,,Helianthemum apenninum L Mil,,,,XX-0-NEU-20120002,BestMatch,9.42226,Exact,0,Helianthemum apenninum L Mil,Helianthemum apenninum Mill.,Helianthemum apenninum,7600003,,false,165,Tropicos,,
Iris_foetidissima_L,,Iris_foetidissima_L,Iridaceae,,,Iris foetidissima L,,,,XX-0-NEU-19500016,BestMatch,9.42329,Exact,0,Iris foetidissima L,Iris foetidissima L.,Iris foetidissima,3PZPD,Iris foetidissima L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Iridaceae|Iris|Iris foetidissima,
Laurus_nobilis_L,,Laurus_nobilis_L,Lauraceae,,,Laurus nobilis L,,,,XX-0-NEU-19500034,BestMatch,9.42329,Exact,0,Laurus nobilis L,Laurus nobilis L.,Laurus nobilis,3SN47,Laurus nobilis L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Laurales|Lauraceae|Laureae|Laurus|Laurus nobilis,
Lavandula_angustifolia_MilL,,Lavandula_angustifolia_MilL,Lamiaceae,,,Lavandula angustifolia MilL,,,,XX-0-NEU-19500032,BestMatch,9.41145,Exact,0,Lavandula angustifolia MilL,Lavandula angustifolia,Lavandula angustifolia,133395,Lavandula angustifolia,false,180,iNaturalist,Plantae|Tracheophyta|Angiospermae|Magnoliopsida|Lamiales|Lamiaceae|Nepetoideae|Ocimeae|Lavandulinae|Lavandula|Lavandula|Lavandula|Lavandula angustifolia,
Libertia_formosa_Graham,,Libertia_formosa_Graham,Iridaceae,,,Libertia formosa Graham,,,,XX-0-NEU-19500017,BestMatch,9.42295,Exact,0,Libertia formosa Graham,Libertia formosa Graham,Libertia formosa,728RL|6Q8RK|728RL,Libertia chilensis (Molina) Gunckel,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Iridaceae|Libertia|Libertia chilensis,
Linaria_purpurea_L_MilL,,Linaria_purpurea_L_MilL,Plantaginaceae,,,Linaria purpurea L MilL,,,,XX-0-NEU-19500033,BestMatch,9.42053,Exact,0,Linaria purpurea L MilL,Linaria purpurea (L.) Mill.,Linaria purpurea,72GPQ,Linaria purpurea (L.) Mill.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Plantaginaceae|Antirrhinoideae|Linaria|Linaria purpurea,
Mentha_suaveolens_Ehrh,,Mentha_suaveolens_Ehrh,Lamiaceae,,,Mentha suaveolens Ehrh,,,,XX-0-NEU-19500018,BestMatch,9.42329,Exact,0,Mentha suaveolens Ehrh,Mentha suaveolens Ehrh.,Mentha suaveolens,3ZSB4,Mentha suaveolens Ehrh.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Nepetoideae|Mentheae|Menthinae|Mentha|Mentha suaveolens,
Olea_europaea_L,,Olea_europaea_L,Oleaceae,,,Olea europaea L,,,,XX-0-NEU-20170078,BestMatch,9.42329,Exact,0,Olea europaea L,Olea europaea L.,Olea europaea,493JT,Olea europaea L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Oleaceae|Oleeae|Oleinae|Olea|Olea europaea,
Phlomis_fruticosa_L,,Phlomis_fruticosa_L,Lamiaceae,,,Phlomis fruticosa L,,,,XX-0-NEU-20040048,BestMatch,9.42329,Exact,0,Phlomis fruticosa L,Phlomis fruticosa L.,Phlomis fruticosa,4GHNZ,Phlomis fruticosa L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Lamioideae|Phlomideae|Phlomis|Phlomis fruticosa,
Phillyrea_latifolia_L,,Phillyrea_latifolia_L,Oleaceae,,,Phillyrea latifolia L,,,,XX-0-NEU-19500019,BestMatch,9.42329,Exact,0,Phillyrea latifolia L,Phillyrea latifolia L.,Phillyrea latifolia,4G6YZ,Phillyrea latifolia L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Oleaceae|Oleeae|Oleinae|Phillyrea|Phillyrea latifolia,
Quercus_suber_L,,Quercus_suber_L,Fagaceae,,,Quercus suber L,,,,XX-0-NEU-20090003,BestMatch,9.42329,Exact,0,Quercus suber L,Quercus suber L.,Quercus suber,4R678,Quercus suber L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Fagales|Fagaceae|Quercoideae|Quercus|Quercus suber,
Rosmarinus_officinalis_L,,Rosmarinus_officinalis_L,Lamiaceae,,,Rosmarinus officinalis L,,,,XX-0-NEU-20061017,BestMatch,9.42295,Exact,0,Rosmarinus officinalis L,Rosmarinus officinalis L.,Rosmarinus officinalis,4TFBR|DNX5M|4TFBR,Salvia rosmarinus subsp. rosmarinus,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Nepetoideae|Mentheae|Salviinae|Salvia|Salvia rosmarinus|Salvia rosmarinus rosmarinus,
Salvia_officinalis_L,,Salvia_officinalis_L,Lamiaceae,,,Salvia officinalis L,,,,XX-0-NEU-19500020,BestMatch,9.42329,Exact,0,Salvia officinalis L,Salvia officinalis L.,Salvia officinalis,6XH46,Salvia officinalis L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Nepetoideae|Mentheae|Salviinae|Salvia|Salvia officinalis,
Salvia_verbenaca_L,,Salvia_verbenaca_L,Lamiaceae,,,Salvia verbenaca L,,,,XX-0-NEU-20040049,BestMatch,9.42329,Exact,0,Salvia verbenaca L,Salvia verbenaca L.,Salvia verbenaca,6XGLP,Salvia verbenaca L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Nepetoideae|Mentheae|Salviinae|Salvia|Salvia verbenaca,
Santolina_etrusca_Lacaita_Marchi_and_DAmato,,Santolina_etrusca_Lacaita_Marchi_and_DAmato,Compositae,,,Santolina etrusca Lacaita Marchi and DAmato,,,,XX-0-NEU-19500021,BestMatch,9.41215,Exact,0,Santolina etrusca Lacaita Marchi and DAmato,Santolina etrusca (Lacaita) Marchi & D'Amato,Santolina etrusca,6XK5Z,Santolina etrusca (Lacaita) Marchi & D'Amato,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Anthemideae|Santolininae|Santolina|Santolina etrusca,
Schinus_polygama_Cav_Cabrera,,Schinus_polygama_Cav_Cabrera,Anacardiaceae,,,Schinus polygama Cav Cabrera,,,,XX-0-NEU-19500022,BestMatch,9.42226,Exact,0,Schinus polygama Cav Cabrera,Schinus polygama Cabrera,Schinus polygama,bare-name-03EEE453FFB0FFF94B1EDF12111AF9ED,,false,194,Plazi,,
Smilax_aspera_L,,Smilax_aspera_L,Smilacaceae,,,Smilax aspera L,,,,XX-0-NEU-19500023,BestMatch,9.42329,Exact,0,Smilax aspera L,Smilax aspera L.,Smilax aspera,4XWBM,Smilax aspera L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Liliales|Smilacaceae|Smilax|Smilax aspera,
Stachys_cretica_L,,Stachys_cretica_L,Lamiaceae,,,Stachys cretica L,,,,XX-0-NEU-20040052,BestMatch,9.42329,Exact,0,Stachys cretica L,Stachys cretica L.,Stachys cretica,4ZFG8,Stachys cretica L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Lamioideae|Stachydeae|Stachys|Stachys cretica,
Strelitzia_nicolai_Regel_and_K_Koch,,Strelitzia_nicolai_Regel_and_K_Koch,Strelitziaceae,,,Strelitzia nicolai Regel and K Koch,,,,XX-0-NEU-19500024,BestMatch,9.42191,Exact,0,Strelitzia nicolai Regel and K Koch,Strelitzia nicolai Regel & K.Koch,Strelitzia nicolai,sf_1265574,Strelitzia nicolai Regel & K.Koch,false,170,Arctos,Strelitziaceae|Strelitzia|Strelitzia nicolai|Strelitzia nicolai,
Strelitzia_reginae_Banks,,Strelitzia_reginae_Banks,Strelitziaceae,,,Strelitzia reginae Banks,,,,XX-0-NEU-19500025,BestMatch,9.42329,Exact,0,Strelitzia reginae Banks,Strelitzia reginae Banks,Strelitzia reginae,52X8D,Strelitzia reginae Banks,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Zingiberales|Strelitziaceae|Strelitzia|Strelitzia reginae,
Thymus_vulgaris_L,,Thymus_vulgaris_L,Lamiaceae,,,Thymus vulgaris L,,,,XX-0-NEU-19500026,BestMatch,9.42329,Exact,0,Thymus vulgaris L,Thymus vulgaris L.,Thymus vulgaris,56RHL,Thymus vulgaris L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Nepetoideae|Mentheae|Menthinae|Thymus|Thymus vulgaris,
Viburnum_tinus_L,,Viburnum_tinus_L,Viburnaceae,,,Viburnum tinus L,,,,FR-0-NEU-19940435,BestMatch,9.42329,Exact,0,Viburnum tinus L,Viburnum tinus L.,Viburnum tinus,5BCFT,Viburnum tinus L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Dipsacales|Viburnaceae|Opuloideae|Viburnum|Viburnum tinus,
Washingtonia_filifera_Andre_H_WendL,,Washingtonia_filifera_Andre_H_WendL,Arecaceae,,,Washingtonia filifera Andre H WendL,,,,XX-0-NEU-19500027,BestMatch,9.41984,Exact,0,Washingtonia filifera Andre H WendL,Washingtonia filifera (Linden ex André) H. Wendl. ex de Bary,Washingtonia filifera,817243,Washingtonia filifera (Linden ex André) H. Wendl. ex de Bary,false,3,ITIS,Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Lilianae|Arecales|Arecaceae|Washingtonia|Washingtonia filifera,
Withania_somnifera_L_Dunal,,Withania_somnifera_L_Dunal,Solanaceae,,,Withania somnifera L Dunal,,,,XX-0-NEU-19500028,BestMatch,9.42226,Exact,0,Withania somnifera L Dunal,Withania somnifera Dunal,Withania somnifera,bare-name-03C287E6FF5055C7E9DC67C5F5921856,,false,194,Plazi,,
Pistacia_lentiscus_L,,Pistacia_lentiscus_L,Anacardiaceae,,,Pistacia lentiscus L,,,,XX-0-NEU-19500029,BestMatch,9.42329,Exact,0,Pistacia lentiscus L,Pistacia lentiscus L.,Pistacia lentiscus,77MK8,Pistacia lentiscus L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Sapindales|Anacardiaceae|Rhoeae|Pistacia|Pistacia lentiscus,
Salvia_sclarea_L,,Salvia_sclarea_L,Lamiaceae,,,Salvia sclarea L,,,,XX-0-NEU-19500035,BestMatch,9.42329,Exact,0,Salvia sclarea L,Salvia sclarea L.,Salvia sclarea,6XGTK,Salvia sclarea L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Nepetoideae|Mentheae|Salviinae|Salvia|Salvia sclarea,
Olea_europaea_subsp_cuspidata_G_Don_Cif,,Olea_europaea_subsp_cuspidata_G_Don_Cif,Oleaceae,,,Olea europaea subsp cuspidata G Don Cif,,,,XX-0-NEU-19970297,BestMatch,9.57028,Exact,0,Olea europaea subsp cuspidata G Don Cif,Olea europaea subsp. cuspidata Cif.,Olea europaea subsp. cuspidata,bare-name-03E087E16F2BFFD2FF7D3B8FB6CAFF2A,,false,194,Plazi,,
Paeonia_L,,Paeonia_L,Paeoniaceae,,,Paeonia L,,,,XX-0-NEU-19500037,BestMatch,9.42329,Exact,0,Paeonia L,Paeonia L.,Paeonia,6C8P,Paeonia L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Saxifragales|Paeoniaceae|Paeonia,
Cerinthe_minor_L,,Cerinthe_minor_L,Boraginaceae,,,Cerinthe minor L,,,,XX-0-NEU-20061005,BestMatch,9.42329,Exact,0,Cerinthe minor L,Cerinthe minor L.,Cerinthe minor,SY4M,Cerinthe minor L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Boraginales|Boraginaceae|Boraginoideae|Lithospermeae|Cerinthinae|Cerinthe|Cerinthe minor,
Salvia_triloba_L_f,,Salvia_triloba_L_f,Lamiaceae,,,Salvia triloba L f,,,,XX-0-NEU-20060081,BestMatch,9.42295,Exact,0,Salvia triloba L f,Salvia triloba L.fil.,Salvia triloba,6XGK6|V3NND|6XGK6,Salvia fruticosa subsp. fruticosa,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Nepetoideae|Mentheae|Salviinae|Salvia|Salvia fruticosa|Salvia fruticosa fruticosa,
Stipa_gigantea_Link,,Stipa_gigantea_Link,Poaceae,,,Stipa gigantea Link,,,,XX-0-NEU-20060082,BestMatch,9.42295,Exact,0,Stipa gigantea Link,Stipa gigantea Link,Stipa gigantea,52QYZ|S4L3|52QYZ,Celtica gigantea (Link) F.M.Vázquez & Barkworth,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Poaceae|Celtica|Celtica gigantea,
Cistus_creticus_L,,Cistus_creticus_L,Cistaceae,,,Cistus creticus L,,,,XX-0-NEU-19500038,BestMatch,9.42329,Exact,0,Cistus creticus L,Cistus creticus L.,Cistus creticus,VLKH,Cistus creticus L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malvales|Cistaceae|Cistoideae|Cistus|Cistus creticus,
Lagurus_ovatus_L,,Lagurus_ovatus_L,Poaceae,,,Lagurus ovatus L,,,,XX-0-NEU-19500030,BestMatch,9.42329,Exact,0,Lagurus ovatus L,Lagurus ovatus L.,Lagurus ovatus,3RXZ3,Lagurus ovatus L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Poaceae|Lagurus|Lagurus ovatus,
Rhamnus_pumila_Turra,,Rhamnus_pumila_Turra,Rhamnaceae,,,Rhamnus pumila Turra,,,,IT-0-NEU-20060022,BestMatch,9.42295,Exact,0,Rhamnus pumila Turra,Rhamnus pumila Turra,Rhamnus pumila,4S29Y|7JCG5|4S29Y,Atadinus pumilus subsp. pumilus,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rhamnaceae|Rhamneae|Atadinus|Atadinus pumilus|Atadinus pumilus pumilus,
Festuca_acuminata_Gaudin,,Festuca_acuminata_Gaudin,Poaceae,,,Festuca acuminata Gaudin,,,,CH-0-NEU-20160001,BestMatch,9.42329,Exact,0,Festuca acuminata Gaudin,Festuca acuminata Gaudin,Festuca acuminata,6HRMY,Festuca acuminata Gaudin,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Poaceae|Festuca|Festuca acuminata,
Potentilla_caulescens_L,,Potentilla_caulescens_L,Rosaceae,,,Potentilla caulescens L,,,,XX-0-NEU-19500039,BestMatch,9.42329,Exact,0,Potentilla caulescens L,Potentilla caulescens L.,Potentilla caulescens,4M55J,Potentilla caulescens L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Rosoideae|Potentilleae|Potentillinae|Potentilla|Potentilla caulescens,
Hypericum_coris_L,,Hypericum_coris_L,Hypericaceae,,,Hypericum coris L,,,,XX-0-NEU-20150046,BestMatch,9.42329,Exact,0,Hypericum coris L,Hypericum coris L.,Hypericum coris,3NPGH,Hypericum coris L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malpighiales|Hypericaceae|Hypericeae|Hypericum|Hypericum coris,
Veronica_fruticulosa_L,,Veronica_fruticulosa_L,Plantaginaceae,,,Veronica fruticulosa L,,,,XX-0-NEU-20150045,BestMatch,9.42329,Exact,0,Veronica fruticulosa L,Veronica fruticulosa L.,Veronica fruticulosa,5B6S4,Veronica fruticulosa L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Plantaginaceae|Digitalidoideae|Veroniceae|Veronica|Veronica fruticulosa,
Gymnocarpium_robertianum_Hoffm_Newman,,Gymnocarpium_robertianum_Hoffm_Newman,Cystopteridaceae,,,Gymnocarpium robertianum Hoffm Newman,,,,CH-0-NEU-20190096,BestMatch,9.42226,Exact,0,Gymnocarpium robertianum Hoffm Newman,Gymnocarpium robertianum Newman,Gymnocarpium robertianum,bare-name-035F9550BEAB7B2FC8050F5CFB8D38FE,,false,194,Plazi,,
Rumex_scutatus_L,,Rumex_scutatus_L,Polygonaceae,,,Rumex scutatus L,,,,CH-0-NEU-20190094,BestMatch,9.42329,Exact,0,Rumex scutatus L,Rumex scutatus L.,Rumex scutatus,4TPWY,Rumex scutatus L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Polygonaceae|Polygonoideae|Rumiceae|Rumex|Rumex scutatus,
Erysimum_ochroleucum_Schleich_DC,,Erysimum_ochroleucum_Schleich_DC,Brassicaceae,,,Erysimum ochroleucum Schleich DC,,,,CH-0-NEU-20190097,BestMatch,9.42226,Exact,0,Erysimum ochroleucum Schleich DC,Erysimum ochroleucum DC.,Erysimum ochroleucum,bare-name-3C1A0F0CA818DA4979C43EBACB754242,,false,194,Plazi,,
Iberis_saxatilis_L,,Iberis_saxatilis_L,Brassicaceae,,,Iberis saxatilis L,,,,CH-0-NEU-20190113,BestMatch,9.42329,Exact,0,Iberis saxatilis L,Iberis saxatilis L.,Iberis saxatilis,3P7CL,Iberis saxatilis L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Capparales|Brassicaceae|Brassicoideae|Iberideae|Iberis|Iberis saxatilis,
Alchemilla_conjuncta_aggr,,Alchemilla_conjuncta_aggr,Rosaceae,,,Alchemilla conjuncta aggr,,,,CH-0-NEU-20160033,BestMatch,8.63917,PartialExact,0,Alchemilla conjuncta aggr,Alchemilla conjuncta Bab.,Alchemilla conjuncta,5TVVV,Alchemilla conjuncta Bab.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Rosoideae|Potentilleae|Fragariinae|Alchemilla|Alchemilla conjuncta,
Festuca_rubra_L,,Festuca_rubra_L,Poaceae,,,Festuca rubra L,,,,CH-0-NEU-20160002,BestMatch,9.42329,Exact,0,Festuca rubra L,Festuca rubra L.,Festuca rubra,6HTXG,Festuca rubra L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Poaceae|Festuca|Festuca rubra,
Festuca_brevipila_R_Tracey,,Festuca_brevipila_R_Tracey,Poaceae,,,Festuca brevipila R Tracey,,,,CH-0-NEU-20160003,BestMatch,9.42295,Exact,0,Festuca brevipila R Tracey,Festuca brevipila R.Tracey,Festuca brevipila,6HRD5|6HTSR|6HRD5,Festuca trachyphylla (Hack.) Hack.,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Poaceae|Festuca|Festuca trachyphylla,
Festuca_rubra_L,,Festuca_rubra_L,Poaceae,,,Festuca rubra L,,,,CH-0-NEU-20160004,BestMatch,9.42329,Exact,0,Festuca rubra L,Festuca rubra L.,Festuca rubra,6HTXG,Festuca rubra L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Poaceae|Festuca|Festuca rubra,
Festuca_filiformis_Pourr,,Festuca_filiformis_Pourr,Poaceae,,,Festuca filiformis Pourr,,,,CH-0-NEU-20160005,BestMatch,9.42329,Exact,0,Festuca filiformis Pourr,Festuca filiformis Pourr.,Festuca filiformis,6HSVH,Festuca filiformis Pourr.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Poaceae|Festuca|Festuca filiformis,
Alocasia_zebrina_Schott_ex_Van_Houtte,,Alocasia_zebrina_Schott_ex_Van_Houtte,Araceae,,,Alocasia zebrina Schott ex Van Houtte,,,,XX-0-NEU-20200673,BestMatch,9.42260,Exact,0,Alocasia zebrina Schott ex Van Houtte,Alocasia zebrina Schott ex Van Houtte,Alocasia zebrina,811062,Alocasia zebrina Schott ex Van Houtte,false,3,ITIS,Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Lilianae|Alismatales|Araceae|Alocasia|Alocasia zebrina,
Aloe_fragilis_Lavranos_and_R��sli,,Aloe_fragilis_Lavranos_and_R��sli,Asphodelaceae,,,Aloe fragilis Lavranos and R��sli,,,,MG-0-NEU-20200674,BestMatch,9.41215,Exact,0,Aloe fragilis Lavranos and R��sli,Aloe fragilis Lavranos & Röösli,Aloe fragilis,C3MV,Aloe fragilis Lavranos & Röösli,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Asphodelaceae|Aloe|Aloe fragilis,
Stapelianthus_decaryi_Choux,,Stapelianthus_decaryi_Choux,Apocynaceae,,,Stapelianthus decaryi Choux,,,,MG-0-NEU-20200675,BestMatch,9.42329,Exact,0,Stapelianthus decaryi Choux,Stapelianthus decaryi Choux,Stapelianthus decaryi,6ZGNN,Stapelianthus decaryi Choux,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Gentianales|Apocynaceae|Asclepiadoideae|Ceropegieae|Stapeliinae|Stapelianthus|Stapelianthus decaryi,
Trochomeriopsis_diversifolia_Cogn,,Trochomeriopsis_diversifolia_Cogn,Cucurbitaceae,,,Trochomeriopsis diversifolia Cogn,,,,XX-0-NEU-19500040,BestMatch,9.42329,Exact,0,Trochomeriopsis diversifolia Cogn,Trochomeriopsis diversifolia Cogn.,Trochomeriopsis diversifolia,597FF,Trochomeriopsis diversifolia Cogn.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Cucurbitales|Cucurbitaceae|Coniandreae|Trochomeriopsis|Trochomeriopsis diversifolia,
Adansonia_za_BailL,,Adansonia_za_BailL,Malvaceae,,,Adansonia za BailL,,,,XX-0-NEU-19930945,BestMatch,9.41145,Exact,0,Adansonia za BailL,Adansonia za,Adansonia za,188955,Adansonia za,false,180,iNaturalist,Plantae|Tracheophyta|Angiospermae|Magnoliopsida|Malvales|Malvaceae|Bombacoideae|Adansonia|Adansonia za,
Alluaudia_dumosa_Drake,,Alluaudia_dumosa_Drake,Didiereaceae,,,Alluaudia dumosa Drake,,,,MG-0-NEU-19960828,BestMatch,9.42329,Exact,0,Alluaudia dumosa Drake,Alluaudia dumosa (Drake) Drake,Alluaudia dumosa,C26C,Alluaudia dumosa (Drake) Drake,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Didiereaceae|Didiereoideae|Alluaudia|Alluaudia dumosa,
Alluaudia_humbertii_Choux,,Alluaudia_humbertii_Choux,Didiereaceae,,,Alluaudia humbertii Choux,,,,MG-0-NEU-19960828,BestMatch,9.42329,Exact,0,Alluaudia humbertii Choux,Alluaudia humbertii Choux,Alluaudia humbertii,C26F,Alluaudia humbertii Choux,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Didiereaceae|Didiereoideae|Alluaudia|Alluaudia humbertii,
Hylocereus_A_Berger_Britton_and_Rose,,Hylocereus_A_Berger_Britton_and_Rose,Cactaceae,,,Hylocereus A Berger Britton and Rose,,,,XX-0-NEU-20200678,BestMatch,9.42226,Exact,0,Hylocereus A Berger Britton and Rose,Hylocereus Britton & Rose,Hylocereus,bare-name-297407-2,,false,167,IPNI,,
Citrus_australasica_fMuelL,,Citrus_australasica_fMuelL,Rutaceae,,,Citrus australasica fMuelL,,,,XX-0-NEU-20190117,BestMatch,9.41180,Exact,0,Citrus australasica fMuelL,Citrus australasica F.Muell.,Citrus australasica,7SBXQ|7VTYJ|7SBXQ,Microcitrus australasica (F.Muell.) Swingle,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Sapindales|Rutaceae|Aurantioideae|Microcitrus|Microcitrus australasica,
Hedychium_horsfieldii_WalL,,Hedychium_horsfieldii_WalL,Zingiberaceae,,,Hedychium horsfieldii WalL,,,,XX-0-MALAG-101-17,BestMatch,9.41145,Exact,0,Hedychium horsfieldii WalL,Hedychium horsfieldii,Hedychium horsfieldii,518372,Hedychium horsfieldii,false,180,iNaturalist,Plantae|Tracheophyta|Angiospermae|Liliopsida|Zingiberales|Zingiberaceae|Zingiberoideae|Zingibereae|Hedychium|Hedychium horsfieldii,
Glycine_max_L_Merr,,Glycine_max_L_Merr,Fabaceae,,,Glycine max L Merr,,,,XX-0-NEU-20190120,BestMatch,9.42226,Exact,0,Glycine max L Merr,Glycine max Merr.,Glycine max,bare-name-496786-1,,false,167,IPNI,,
Chenopodium_quinoa_Willd,,Chenopodium_quinoa_Willd,Amaranthaceae,,,Chenopodium quinoa Willd,,,,XX-0-NEU-20190121,BestMatch,9.42329,Exact,0,Chenopodium quinoa Willd,Chenopodium quinoa Willd.,Chenopodium quinoa,TXKJ,Chenopodium quinoa Willd.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Amaranthaceae|Chenopodioideae|Atripliceae|Chenopodium|Chenopodium quinoa,
