scientific_name,taxon_level,taxon_rank,taxon_rank_source,source_species_count,path_depth_min,path_depth_max,example_species,example_classification_path,Kind,SortScore,MatchType,EditDistance,ScientificName,MatchedName,MatchedCanonical,TaxonId,CurrentName,Synonym,DataSourceId,DataSourceTitle,ClassificationPath,Error
Cleomaceae,higher_taxon,family,suffix,5,8,8,Cleome houtteana,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Capparales|Cleomaceae|Tarenaya|Tarenaya houtteana,BestMatch,9.41215,Exact,0,Cleomaceae,Cleomaceae Bercht. & J.Presl,Cleomaceae,8BN,Cleomaceae Bercht. & J.Presl,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Capparales|Cleomaceae,
Climacodon,higher_taxon,genus,path_depth,2,8,8,Climacodon septentrionalis,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Polyporales|Meruliaceae|Climacodon|Climacodon septentrionalis,BestMatch,9.41215,Exact,0,Climacodon,Climacodon,Climacodon,3QYV,Climacodon,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Polyporales|Meruliaceae|Climacodon,
Clitopilus,higher_taxon,genus,path_depth,1,8,8,Clitopilus hobsonii,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Entolomataceae|Clitopilus|Clitopilus hobsonii,BestMatch,9.41215,Exact,0,Clitopilus,Clitopilus,Clitopilus,3R56,Clitopilus,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Entolomataceae|Clitopilus,
Colchicaceae,higher_taxon,family,suffix,5,8,8,Disporum cantoniense,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Liliales|Colchicaceae|Disporum|Disporum cantoniense,BestMatch,9.41215,Exact,0,Colchicaceae,Colchicaceae,Colchicaceae,8F4,Colchicaceae,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Liliales|Colchicaceae,
Collema,higher_taxon,genus,path_depth,2,8,8,Collema subflaccidum,Eukaryota|Fungi|Ascomycota|Lecanoromycetes|Peltigerales|Collemataceae|Collema|Collema subflaccidum,BestMatch,9.41215,Exact,0,Collema,Collema,Collema,3SBC,Collema,false,1,Catalogue of Life,Eukaryota|Fungi|Ascomycota|Lecanoromycetes|Peltigerales|Collemataceae|Collema,
Colletotrichum,higher_taxon,genus,path_depth,1,8,8,Colletotrichum falcatum,Eukaryota|Fungi|Ascomycota|Sordariomycetes|Glomerellales|Glomerellaceae|Colletotrichum|Colletotrichum falcatum,BestMatch,9.41215,Exact,0,Colletotrichum,Colletotrichum,Colletotrichum,3SC5,Colletotrichum,false,1,Catalogue of Life,Eukaryota|Fungi|Ascomycota|Sordariomycetes|Glomerellales|Glomerellaceae|Colletotrichum,
Collybia nivea,higher_taxon,genus,path_depth,1,8,8,Marasmius niveus,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Collybia|Collybia nivea,BestMatch,9.41215,Exact,0,Collybia nivea,Collybia nivea (Mont.) Dennis,Collybia nivea,X5C2,Collybia nivea (Mont.) Dennis,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Collybia|Collybia nivea,
Collybiopsis,higher_taxon,genus,path_depth,3,8,8,Collybiopsis subpruinosa,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Omphalotaceae|Collybiopsis|Collybiopsis subpruinosa,BestMatch,9.41215,Exact,0,Collybiopsis,Collybiopsis,Collybiopsis,62N66,Collybiopsis,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Omphalotaceae|Collybiopsis,
Coltricia,higher_taxon,genus,path_depth,2,8,8,Coltricia cinnamomea,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Hymenochaetales|Hymenochaetaceae|Coltricia|Coltricia cinnamomea,BestMatch,9.41215,Exact,0,Coltricia,Coltricia,Coltricia,3SMD,Coltricia,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Hymenochaetales|Hymenochaetaceae|Coltricia,
Combretaceae,higher_taxon,family,suffix,8,8,8,Combretum indicum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Combretaceae|Combretoideae|Combreteae|Combretinae|Combretum|Combretum indicum,BestMatch,9.41215,Exact,0,Combretaceae,Combretaceae R.Br.,Combretaceae,8GM,Combretaceae R.Br.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Combretaceae,
Commelinaceae,higher_taxon,family,suffix,25,8,8,Tradescantia pallida,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Commelinales|Commelinaceae|Tradescantia|Tradescantia pallida,BestMatch,9.41215,Exact,0,Commelinaceae,Commelinaceae,Commelinaceae,8GR,Commelinaceae,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Commelinales|Commelinaceae,
Conocybe,higher_taxon,genus,path_depth,2,8,8,Conocybe tenera,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Bolbitiaceae|Conocybe|Conocybe tenera,BestMatch,9.41215,Exact,0,Conocybe,Conocybe,Conocybe,3TC9,Conocybe,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Bolbitiaceae|Conocybe,
Conopidae,higher_taxon,family,suffix,2,8,8,Physocephala sagittaria,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Diptera|Conopidae|Conopinae|Physocephalini|Physocephala|Physocephala sagittaria,BestMatch,9.41215,Exact,0,Conopidae,Conopidae,Conopidae,8HX,Conopidae,false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Diptera|Conopidae,
Convolvuloideae,higher_taxon,subfamily,suffix,22,8,9,Ipomoea indica,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Solanales|Convolvulaceae|Convolvuloideae|Ipomoeeae|Ipomoea|Ipomoea indica,BestMatch,9.41215,Exact,0,Convolvuloideae,Convolvuloideae Burnett,Convolvuloideae,JD7,Convolvuloideae Burnett,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Solanales|Convolvulaceae|Convolvuloideae,
Coprinellus,higher_taxon,genus,path_depth,4,8,8,Coprinellus disseminatus,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Psathyrellaceae|Coprinellus|Coprinellus disseminatus,BestMatch,9.41215,Exact,0,Coprinellus,Coprinellus,Coprinellus,3TQT,Coprinellus,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Psathyrellaceae|Coprinellus,
Coprinopsis,higher_taxon,genus,path_depth,3,8,8,Coprinopsis atramentaria,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Psathyrellaceae|Coprinopsis|Coprinopsis atramentaria,BestMatch,9.41215,Exact,0,Coprinopsis,Coprinopsis,Coprinopsis,62MY4,Coprinopsis,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Psathyrellaceae|Coprinopsis,
Coprinus,higher_taxon,genus,path_depth,2,8,8,Coprinus comatus,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Agaricaceae|Coprinus|Coprinus comatus,BestMatch,9.41215,Exact,0,Coprinus,Coprinus,Coprinus,3TQV,Coprinus,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Agaricaceae|Coprinus,
Cordiaceae,higher_taxon,family,suffix,2,8,8,Cordia dichotoma,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Boraginales|Cordiaceae|Cordia|Cordia dichotoma,BestMatch,9.41215,Exact,0,Cordiaceae,Cordiaceae R.Br. ex Dumort.,Cordiaceae,7NGXW,Cordiaceae R.Br. ex Dumort.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Boraginales|Cordiaceae,
Corinnidae,higher_taxon,family,suffix,2,8,8,Castianeira cingulata,Eukaryota|Animalia|Arthropoda|Chelicerata|Arachnida|Araneae|Corinnidae|Castianeira|Castianeira cingulata,BestMatch,9.41215,Exact,0,Corinnidae,"Corinnidae Karsch, 1880",Corinnidae,CTSWC,"Corinnidae Karsch, 1880",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Chelicerata|Arachnida|Araneae|Corinnidae,
Cornaceae,higher_taxon,family,suffix,4,8,8,Cornus capitata,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Cornales|Cornaceae|Cornoideae|Cornus|Cornus capitata,BestMatch,9.41215,Exact,0,Cornaceae,Cornaceae Bercht. & J.Presl,Cornaceae,M2QBC,Cornaceae Bercht. & J.Presl,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Cornales|Cornaceae,
Cortinarius,higher_taxon,genus,path_depth,2,8,8,Cortinarius anomalus,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Cortinariaceae|Cortinarius|Cortinarius anomalus,BestMatch,9.41215,Exact,0,Cortinarius,Cortinarius,Cortinarius,62M9T,Cortinarius,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Cortinariaceae|Cortinarius,
Corydalidae,higher_taxon,family,suffix,5,8,8,Nevromus intimus,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Megaloptera|Corydalidae|Nevromus|Nevromus intimus,BestMatch,9.41215,Exact,0,Corydalidae,Corydalidae,Corydalidae,8L8,Corydalidae,false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Megaloptera|Corydalidae,
Coscinodiscophycidae,higher_taxon,family,suffix,2,8,8,Aulacoseira granulata,Chromista|Harosa|Halvaria|Heterokonta|Ochrophyta|Bacillariophyceae|Coscinodiscophycidae|Aulacoseirales|Aulacoseiraceae|Aulacoseira|Aulacoseira granulata,BestMatch,9.41145,Exact,0,Coscinodiscophycidae,Coscinodiscophycidae Round and Crawford,Coscinodiscophycidae,969922,Coscinodiscophycidae Round and Crawford,false,3,ITIS,Chromista|Harosa|Halvaria|Heterokonta|Ochrophyta|Bacillariophyceae|Coscinodiscophycidae,
Cossoidea,higher_taxon,genus,path_depth,5,8,8,Zeuzera multistrigata,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Lepidoptera|Cossoidea|Cossidae|Zeuzerinae|Zeuzerini|Zeuzera|Zeuzera multistrigata,BestMatch,9.41215,Exact,0,Cossoidea,Cossoidea,Cossoidea,4ZC,Cossoidea,false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Lepidoptera|Cossoidea,
Costaceae,higher_taxon,family,suffix,1,8,8,Hellenia speciosa,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Zingiberales|Costaceae|Hellenia|Hellenia speciosa,BestMatch,9.41215,Exact,0,Costaceae,Costaceae,Costaceae,8M7,Costaceae,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Zingiberales|Costaceae,
Crassulaceae,higher_taxon,family,suffix,40,8,8,Kalanchoe pinnata,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Saxifragales|Crassulaceae|Cotyledonoideae|Kalanchoeae|Kalanchoe|Kalanchoe pinnata,BestMatch,9.41215,Exact,0,Crassulaceae,Crassulaceae J.St.-Hil.,Crassulaceae,8N6,Crassulaceae J.St.-Hil.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Saxifragales|Crassulaceae,
Craterellus,higher_taxon,genus,path_depth,1,8,8,Craterellus cornucopioides,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Cantharellales|Hydnaceae|Craterellus|Craterellus cornucopioides,BestMatch,9.41215,Exact,0,Craterellus,Craterellus,Craterellus,3VC8,Craterellus,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Cantharellales|Hydnaceae|Craterellus,
Crepidotus,higher_taxon,genus,path_depth,2,8,8,Crepidotus mollis,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Crepidotaceae|Crepidotus|Crepidotus mollis,BestMatch,9.41215,Exact,0,Crepidotus,Crepidotus,Crepidotus,87GDY,Crepidotus,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Crepidotaceae|Crepidotus,
Cribraria,higher_taxon,genus,path_depth,1,8,8,Cribraria argillacea,Eukaryota|Protozoa|Mycetozoa|Myxomycetes|Cribrariales|Cribrariaceae|Cribraria|Cribraria argillacea,BestMatch,9.41215,Exact,0,Cribraria,Cribraria,Cribraria,3VS9,Cribraria,false,1,Catalogue of Life,Eukaryota|Protozoa|Mycetozoa|Myxomycetes|Cribrariales|Cribrariaceae|Cribraria,
Ctenolepisma,higher_taxon,genus,path_depth,2,8,10,Ctenolepisma longicaudatum,Biota|Animalia|Arthropoda|Hexapoda|Insecta|Apterygota|Thysanura|Lepismatidae|Ctenolepisma|Ctenolepisma longicaudatum,BestMatch,9.41215,Exact,0,Ctenolepisma,Ctenolepisma,Ctenolepisma,3WZW,Ctenolepisma,false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Zygentoma|Lepismatidae|Ctenolepisma,
Cubamyces,higher_taxon,genus,path_depth,2,8,8,Trametes flavida,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Polyporales|Polyporaceae|Cubamyces|Cubamyces flavidus,BestMatch,9.41215,Exact,0,Cubamyces,Cubamyces,Cubamyces,B2L75,Cubamyces,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Polyporales|Polyporaceae|Cubamyces,
Cucurbitaceae,higher_taxon,family,suffix,28,8,8,Sicyos edulis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Cucurbitales|Cucurbitaceae|Sicyoeae|Sicyos|Sicyos edulis,BestMatch,9.41215,Exact,0,Cucurbitaceae,Cucurbitaceae Juss.,Cucurbitaceae,8SC,Cucurbitaceae Juss.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Cucurbitales|Cucurbitaceae,
Culicidae,higher_taxon,family,suffix,14,8,8,Armigeres subalbatus,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Diptera|Culicidae|Culicinae|Aedini|Armigeres|Armigeres|Armigeres subalbatus,BestMatch,9.41215,Exact,0,Culicidae,Culicidae,Culicidae,8SG,Culicidae,false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Diptera|Culicidae,
Cuphophyllus,higher_taxon,genus,path_depth,1,8,8,Cuphophyllus pratensis,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Hygrophoraceae|Cuphophyllus|Cuphophyllus pratensis,BestMatch,9.41215,Exact,0,Cuphophyllus,Cuphophyllus,Cuphophyllus,63225,Cuphophyllus,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Hygrophoraceae|Cuphophyllus,
Cupressales,higher_taxon,order,suffix,29,8,8,Juniperus indica,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Pinopsida|Cupressidae|Cupressales|Cupressaceae|Juniperus|Juniperus indica,BestMatch,9.41215,Exact,0,Cupressales,Cupressales Link,Cupressales,C6VNT,Cupressales Link,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Pinopsida|Cupressidae|Cupressales,
Cyatheaceae,higher_taxon,family,suffix,1,8,8,Alsophila spinulosa,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida|Cyatheales|Cyatheaceae|Alsophila|Alsophila spinulosa,BestMatch,9.41215,Exact,0,Cyatheaceae,Cyatheaceae Kaulf.,Cyatheaceae,8TJ,Cyatheaceae Kaulf.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida|Cyatheales|Cyatheaceae,
Cycadaceae,higher_taxon,family,suffix,3,8,8,Cycas revoluta,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Cycadopsida|Cycadales|Cycadaceae|Cycas|Cycas revoluta,BestMatch,9.41215,Exact,0,Cycadaceae,Cycadaceae Pers.,Cycadaceae,CGVH7,Cycadaceae Pers.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Cycadopsida|Cycadales|Cycadaceae,
Cyclophoroidea,higher_taxon,genus,path_depth,2,8,8,Diplommatina boessnecki,Eukaryota|Animalia|Mollusca|Gastropoda|Caenogastropoda|Architaenioglossa|Cyclophoroidea|Diplommatinidae|Diplommatininae|Diplommatina|Diplommatina boessnecki,BestMatch,9.41215,Exact,0,Cyclophoroidea,"Cyclophoroidea J. E. Gray, 1847",Cyclophoroidea,NHK54,"Cyclophoroidea J. E. Gray, 1847",false,1,Catalogue of Life,Eukaryota|Animalia|Mollusca|Gastropoda|Caenogastropoda|Architaenioglossa|Cyclophoroidea,
Cyperaceae,higher_taxon,family,suffix,43,8,8,Carex baccans,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Cyperaceae|Carex|Carex baccans,BestMatch,9.41215,Exact,0,Cyperaceae,Cyperaceae,Cyperaceae,8W5,Cyperaceae,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Cyperaceae,
Cyptotrama,higher_taxon,genus,path_depth,1,8,8,Cyptotrama asprata,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Physalacriaceae|Cyptotrama|Cyptotrama asprata,BestMatch,9.41215,Exact,0,Cyptotrama,Cyptotrama,Cyptotrama,63256,Cyptotrama,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Physalacriaceae|Cyptotrama,
Cystofilobasidium,higher_taxon,genus,path_depth,1,8,8,Cystofilobasidium macerans,Eukaryota|Fungi|Basidiomycota|Tremellomycetes|Cystofilobasidiales|Cystofilobasidiaceae|Cystofilobasidium|Cystofilobasidium macerans,BestMatch,9.41215,Exact,0,Cystofilobasidium,Cystofilobasidium,Cystofilobasidium,3Z48,Cystofilobasidium,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Tremellomycetes|Cystofilobasidiales|Cystofilobasidiaceae|Cystofilobasidium,
Cystolepiota,higher_taxon,genus,path_depth,1,8,8,Cystolepiota seminuda,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Agaricaceae|Cystolepiota|Cystolepiota seminuda,BestMatch,9.41215,Exact,0,Cystolepiota,Cystolepiota,Cystolepiota,3Z4D,Cystolepiota,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Agaricaceae|Cystolepiota,
Cystopteridaceae,higher_taxon,family,suffix,2,8,8,Cystopteris fragilis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida|Polypodiales|Cystopteridaceae|Cystopteris|Cystopteris fragilis,BestMatch,9.41145,Exact,0,Cystopteridaceae,Cystopteridaceae,Cystopteridaceae,1214813,Cystopteridaceae,false,3,ITIS,Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Polypodiophytina|Polypodiopsida|Polypodiidae|Polypodiales|Aspleniineae|Cystopteridaceae,
Dacrymyces,higher_taxon,genus,path_depth,4,8,8,Dacrymyces spathularia,Eukaryota|Fungi|Basidiomycota|Dacrymycetes|Dacrymycetales|Dacrymycetaceae|Dacrymyces|Dacrymyces spathularia,BestMatch,9.41215,Exact,0,Dacrymyces,Dacrymyces,Dacrymyces,3Z9H,Dacrymyces,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Dacrymycetes|Dacrymycetales|Dacrymycetaceae|Dacrymyces,
Dactylina,higher_taxon,genus,path_depth,2,8,10,Dactylina arctica,Eukaryota|Fungi|Ascomycota|Lecanoromycetes|Lecanorales|Parmeliaceae|Dactylina|Dactylina arctica,BestMatch,9.41215,Exact,0,Dactylina,Dactylina,Dactylina,3ZB3,Dactylina,false,1,Catalogue of Life,Eukaryota|Fungi|Ascomycota|Lecanoromycetes|Lecanorales|Parmeliaceae|Dactylina,
Daedaleopsis,higher_taxon,genus,path_depth,1,8,8,Daedaleopsis confragosa,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Polyporales|Polyporaceae|Daedaleopsis|Daedaleopsis confragosa,BestMatch,9.41215,Exact,0,Daedaleopsis,Daedaleopsis,Daedaleopsis,3ZFD,Daedaleopsis,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Polyporales|Polyporaceae|Daedaleopsis,
Daldinia,higher_taxon,genus,path_depth,1,8,8,Daldinia concentrica,Eukaryota|Fungi|Ascomycota|Sordariomycetes|Xylariales|Hypoxylaceae|Daldinia|Daldinia concentrica,BestMatch,9.41215,Exact,0,Daldinia,Daldinia,Daldinia,3ZK8,Daldinia,false,1,Catalogue of Life,Eukaryota|Fungi|Ascomycota|Sordariomycetes|Xylariales|Hypoxylaceae|Daldinia,
Daphniphyllaceae,higher_taxon,family,suffix,2,8,8,Daphniphyllum himalense,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Saxifragales|Daphniphyllaceae|Daphniphyllum|Daphniphyllum himalense,BestMatch,9.41215,Exact,0,Daphniphyllaceae,Daphniphyllaceae Müll.Arg.,Daphniphyllaceae,8ZC,Daphniphyllaceae Müll.Arg.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Saxifragales|Daphniphyllaceae,
Davalliaceae,higher_taxon,family,suffix,4,8,8,Davallia perdurans,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida|Polypodiales|Davalliaceae|Davallia|Davallia perdurans,BestMatch,9.41215,Exact,0,Davalliaceae,Davalliaceae (Gaudich.) M.R.Schomb.,Davalliaceae,927,Davalliaceae (Gaudich.) M.R.Schomb.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida|Polypodiales|Davalliaceae,
Deconica,higher_taxon,genus,path_depth,3,8,8,Deconica coprophila,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Strophariaceae|Deconica|Deconica coprophila,BestMatch,9.41215,Exact,0,Deconica,Deconica,Deconica,6328S,Deconica,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Strophariaceae|Deconica,
Dennstaedtiaceae,higher_taxon,family,suffix,13,8,8,Pteridium revolutum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida|Polypodiales|Dennstaedtiaceae|Hypolepidoideae|Pteridium|Pteridium aquilinum|Pteridium aquilinum wightianum,BestMatch,9.41215,Exact,0,Dennstaedtiaceae,Dennstaedtiaceae Lotsy,Dennstaedtiaceae,946,Dennstaedtiaceae Lotsy,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida|Polypodiales|Dennstaedtiaceae,
Dermatocarpon,higher_taxon,genus,path_depth,1,8,8,Dermatocarpon miniatum,Eukaryota|Fungi|Ascomycota|Eurotiomycetes|Verrucariales|Verrucariaceae|Dermatocarpon|Dermatocarpon miniatum,BestMatch,9.41215,Exact,0,Dermatocarpon,Dermatocarpon,Dermatocarpon,43F2,Dermatocarpon,false,1,Catalogue of Life,Eukaryota|Fungi|Ascomycota|Eurotiomycetes|Verrucariales|Verrucariaceae|Dermatocarpon,
Desmidiales,higher_taxon,order,suffix,30,8,8,Closterium acerosum,Plantae|Viridiplantae|Streptophyta|Charophyta|Charophyta|Conjugatophyceae|Desmidiales|Closteriaceae|Closterium|Closterium acerosum,BestMatch,9.41215,Exact,0,Desmidiales,Desmidiales,Desmidiales,9JHZ3,Desmidiales,false,1,Catalogue of Life,Eukaryota|Plantae|Charophyta|Conjugatophyceae|Desmidiales,
Diapensiaceae,higher_taxon,family,suffix,1,8,8,Diapensia himalaica,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ericales|Diapensiaceae|Diapensia|Diapensia himalaica,BestMatch,9.41215,Exact,0,Diapensiaceae,Diapensiaceae Lindl.,Diapensiaceae,96H,Diapensiaceae Lindl.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ericales|Diapensiaceae,
Dicephalospora,higher_taxon,genus,path_depth,1,8,8,Dicephalospora rufocornea,Eukaryota|Fungi|Ascomycota|Leotiomycetes|Helotiales|Helotiaceae|Dicephalospora|Dicephalospora rufocornea,BestMatch,9.41215,Exact,0,Dicephalospora,Dicephalospora,Dicephalospora,44HX,Dicephalospora,false,1,Catalogue of Life,Eukaryota|Fungi|Ascomycota|Leotiomycetes|Helotiales|Helotiaceae|Dicephalospora,
Dicranales,higher_taxon,order,suffix,1,8,8,Octoblepharum albidum,Eukaryota|Plantae|Bryobiotina|Bryophyta|Bryopsida|Dicranidae|Dicranales|Octoblepharaceae|Octoblepharum|Octoblepharum albidum,BestMatch,9.41215,Exact,0,Dicranales,Dicranales M. Fleisch.,Dicranales,KZYPJ,Dicranales M. Fleisch.,false,1,Catalogue of Life,Eukaryota|Plantae|Bryobiotina|Bryophyta|Bryopsida|Dicranidae|Dicranales,
Didiereaceae,higher_taxon,family,suffix,1,8,8,Portulacaria afra,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Didiereaceae|Portulacarioideae|Portulacaria|Portulacaria afra,BestMatch,9.41215,Exact,0,Didiereaceae,Didiereaceae Radlk.,Didiereaceae,98Z,Didiereaceae Radlk.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Didiereaceae,
Dilleniaceae,higher_taxon,family,suffix,2,8,8,Dillenia pentagyna,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Dilleniales|Dilleniaceae|Dillenieae|Dillenia|Dillenia pentagyna,BestMatch,9.41215,Exact,0,Dilleniaceae,Dilleniaceae Salisb.,Dilleniaceae,99Y,Dilleniaceae Salisb.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Dilleniales|Dilleniaceae,
Dimelaena,higher_taxon,genus,path_depth,2,8,8,Dimelaena oreina,Eukaryota|Fungi|Ascomycota|Lecanoromycetes|Caliciales|Caliciaceae|Dimelaena|Dimelaena oreina,BestMatch,9.41215,Exact,0,Dimelaena,Dimelaena,Dimelaena,45JT,Dimelaena,false,1,Catalogue of Life,Eukaryota|Fungi|Ascomycota|Lecanoromycetes|Caliciales|Caliciaceae|Dimelaena,
