Kind,SortScore,MatchType,EditDistance,ScientificName,MatchedName,MatchedCanonical,TaxonId,CurrentName,Synonym,DataSourceId,DataSourceTitle,ClassificationPath,Error
BestMatch,9.42329,Exact,0,Hypericum orientale L,Hypericum orientale L.,Hypericum orientale,3NPXQ,Hypericum orientale L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malpighiales|Hypericaceae|Hypericeae|Hypericum|Hypericum orientale,
BestMatch,9.56287,Exact,0,Achillea ageratifolia var serbica in Cat Jar,Achillea ageratifolia var. serbica (Nyman) Hayek,Achillea ageratifolia var. serbica,KV2BJ|7J78B|KV2BJ,Achillea ageratifolia subsp. serbica (Nyman) Heimerl,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Anthemideae|Matricariinae|Achillea|Achillea ageratifolia|Achillea ageratifolia serbica,
BestMatch,9.42329,Exact,0,Cerastium tomentosum L,Cerastium tomentosum L.,Cerastium tomentosum,SKLS,Cerastium tomentosum L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Caryophyllaceae|Alsineae|Cerastium|Cerastium tomentosum,
BestMatch,9.41145,Exact,0,Liquidambar orientalis MilL,Liquidambar orientalis,Liquidambar orientalis,356068,Liquidambar orientalis,false,180,iNaturalist,Plantae|Tracheophyta|Angiospermae|Magnoliopsida|Saxifragales|Altingiaceae|Liquidambar|Liquidambar orientalis,
BestMatch,9.56311,Exact,0,Cerastium arvense L subsp arvense,Cerastium arvense subsp. arvense,Cerastium arvense subsp. arvense,7JJ5P,Cerastium arvense subsp. arvense,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Caryophyllaceae|Alsineae|Cerastium|Cerastium arvense|Cerastium arvense arvense,
BestMatch,9.56311,Exact,0,Thymus pulegioides L subsp pulegioides,Thymus pulegioides subsp. pulegioides,Thymus pulegioides subsp. pulegioides,5LJJK,Thymus pulegioides subsp. pulegioides,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Nepetoideae|Mentheae|Menthinae|Thymus|Thymus pulegioides|Thymus pulegioides pulegioides,
BestMatch,9.42329,Exact,0,Teucrium montanum L,Teucrium montanum L.,Teucrium montanum,7C5PZ,Teucrium montanum L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Ajugoideae|Teucrieae|Teucrium|Teucrium montanum,
BestMatch,9.42329,Exact,0,Dryas octopetala L,Dryas octopetala L.,Dryas octopetala,37TXV,Dryas octopetala L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Dryadoideae|Dryas|Dryas octopetala,
BestMatch,9.57028,Exact,0,Thalictrum minus subsp saxatile Ces,Thalictrum minus subsp. saxatile Ces.,Thalictrum minus subsp. saxatile,100350658,,false,165,Tropicos,,
BestMatch,9.41145,Exact,0,Brachypodium sylvaticum Huds Roem and Schult,Brachypodium sylvaticum,Brachypodium sylvaticum,75865,Brachypodium sylvaticum,false,180,iNaturalist,Plantae|Tracheophyta|Angiospermae|Liliopsida|Poales|Poaceae|Pooideae|Brachypodieae|Brachypodium|Brachypodium|Brachypodium sylvaticum,
BestMatch,9.42226,Exact,0,Lathyrus vernus L Bernh,Lathyrus vernus Bernh.,Lathyrus vernus,bare-name-03B0402CFF5DE3F4FEB0FB90DD6BF969,,false,194,Plazi,,
BestMatch,9.42226,Exact,0,Polystichum aculeatum L Roth,Polystichum aculeatum Roth,Polystichum aculeatum,bare-name-0B7087C2E8BCC3F163C5FD12FDB9466C,,false,194,Plazi,,
BestMatch,9.56311,Exact,0,Anthyllis montana L subsp montana,Anthyllis montana subsp. montana,Anthyllis montana subsp. montana,5FNX3,Anthyllis montana subsp. montana,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Fabales|Fabaceae|Anthyllis|Anthyllis montana|Anthyllis montana montana,
BestMatch,9.42329,Exact,0,Lavandula lanata Boiss,Lavandula lanata Boiss.,Lavandula lanata,6P3W4,Lavandula lanata Boiss.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Nepetoideae|Ocimeae|Lavandulinae|Lavandula|Lavandula lanata,
BestMatch,9.56311,Exact,0,Pallenis spinosa L Cass subsp spinosa,Pallenis spinosa subsp. spinosa,Pallenis spinosa subsp. spinosa,5K5BP,Pallenis spinosa subsp. spinosa,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Inuleae|Inulinae|Pallenis|Pallenis spinosa|Pallenis spinosa spinosa,
BestMatch,9.42226,Exact,0,Hormathophylla longicaulis Boiss Cullen and tR Dudley,Hormathophylla longicaulis Cullen,Hormathophylla longicaulis,bare-name-C8569B4020A2DEDFD1CC7168FBA1FA3F,,false,194,Plazi,,
BestMatch,9.41109,Exact,0,Hormathophylla lapeyrousiana pKupfer,Hormathophylla lapeyrousiana P. Küpfer,Hormathophylla lapeyrousiana,4100505,,false,165,Tropicos,,
BestMatch,9.42329,Exact,0,Hormathophylla Cullen and Dudley,Hormathophylla Cullen & T.R.Dudley,Hormathophylla,C7H88,Hormathophylla Cullen & T.R.Dudley,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Capparales|Brassicaceae|Brassicoideae|Alysseae|Hormathophylla,
BestMatch,9.42329,Exact,0,Seseli L,Seseli L.,Seseli,7FZR,Seseli L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Apiales|Apiaceae|Apioideae|Selineae|Seselinae|Seseli,
BestMatch,9.42226,Exact,0,Aethionema saxatile L R Br,Aethionema saxatile R. Br.,Aethionema saxatile,bare-name-0BEE9388C33C0D6EF218373A0566C21C,,false,194,Plazi,,
BestMatch,9.42329,Exact,0,Angelica L,Angelica L.,Angelica,7NDZL,Angelica L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Apiales|Apiaceae|Apioideae|Selineae|Angelicinae|Angelica,
BestMatch,9.42053,Exact,0,Medicago orbicularis L BartaL,Medicago orbicularis (L.) Bartal.,Medicago orbicularis,3YNMY,Medicago orbicularis (L.) Bartal.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Fabales|Fabaceae|Medicago|Medicago orbicularis,
BestMatch,9.42295,Exact,0,Brachypodium Brid,Brachypodium Brid.,Brachypodium,9JHSP|9JMQS|9JHSP,Ptychomitrium Fürnr.,true,1,Catalogue of Life,Eukaryota|Plantae|Bryobiotina|Bryophyta|Bryopsida|Dicranidae|Grimmiales|Ptychomitriaceae|Ptychomitrium,
BestMatch,9.42329,Exact,0,Asphodelus L,Asphodelus L.,Asphodelus,8VV9J,Asphodelus L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Asphodelaceae|Asphodelus,
BestMatch,9.42329,Exact,0,Gypsophila L,Gypsophila L.,Gypsophila,4S3B,Gypsophila L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Caryophyllaceae|Caryophylleae|Gypsophilinae|Gypsophila,
BestMatch,9.56905,Exact,0,Aethionema saxatile subsp ovalifolium DC Nyman,Aethionema saxatile subsp. ovalifolium (DC.) Nyman,Aethionema saxatile subsp. ovalifolium,5FFDR,Aethionema saxatile subsp. ovalifolium (DC.) Nyman,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Capparales|Brassicaceae|Aethionemoideae|Aethionema|Aethionema saxatile|Aethionema saxatile ovalifolium,
BestMatch,9.42329,Exact,0,Acer monspessulanum L,Acer monspessulanum L.,Acer monspessulanum,64FK9,Acer monspessulanum L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Sapindales|Sapindaceae|Hippocastanoideae|Acereae|Acer|Acer monspessulanum,
