taxon_name_original,CHECK,species,famille,genre,espece,taxon_name,phytochemical_diversity_full,div_group,Aternative,comm,Kind,SortScore,MatchType,EditDistance,ScientificName,MatchedName,MatchedCanonical,TaxonId,CurrentName,Synonym,DataSourceId,DataSourceTitle,ClassificationPath,Error
Stachys_tymphaea_Hausskn,,Stachys_tymphaea_Hausskn,Lamiaceae,,,Stachys tymphaea Hausskn,,,,XX-0-NEU-20190255,,,,,Stachys tymphaea Hausskn,,,,,,,,,
Seseli_osseum_Crantz,,Seseli_osseum_Crantz,Apiaceae,,,Seseli osseum Crantz,,,,XX-0-NEU-20200574,,,,,Seseli osseum Crantz,,,,,,,,,
Moltkia_angustifolia_DC,,Moltkia_angustifolia_DC,Boraginaceae,,,Moltkia angustifolia DC,,,,XX-0-BERN-20010027,,,,,Moltkia angustifolia DC,,,,,,,,,
Centaurea_pseudophrygia_CA_Mey,,Centaurea_pseudophrygia_CA_Mey,Compositae,,,Centaurea pseudophrygia CA Mey,,,,AT-0-BGAT-0020847,,,,,Centaurea pseudophrygia CA Mey,,,,,,,,,
Scilla_litardierei_Breistr,,Scilla_litardierei_Breistr,Asparagaceae,,,Scilla litardierei Breistr,,,,XX-0-NEU-20160145,,,,,Scilla litardierei Breistr,,,,,,,,,
Achillea_coarctata_Poir,,Achillea_coarctata_Poir,Compositae,,,Achillea coarctata Poir,,,,XX-0-NEU-20200289,,,,,Achillea coarctata Poir,,,,,,,,,
Dianthus_spiculifolius_Schur,,Dianthus_spiculifolius_Schur,Caryophyllaceae,,,Dianthus spiculifolius Schur,,,,XX-0-NEU-19500548,,,,,Dianthus spiculifolius Schur,,,,,,,,,
Larix_decidua_MilL,,Larix_decidua_MilL,Pinaceae,,,Larix decidua MilL,,,,CH-0-NEU-20220037,,,,,Larix decidua MilL,,,,,,,,,
Daphne_pontica_L,,Daphne_pontica_L,Thymelaeaceae,,,Daphne pontica L,,,,XX-0-NEU-20150087,,,,,Daphne pontica L,,,,,,,,,
Helleborus_orientalis_Lam,,Helleborus_orientalis_Lam,Ranunculaceae,,,Helleborus orientalis Lam,,,,XX-0-NEU-19500549,,,,,Helleborus orientalis Lam,,,,,,,,,
Erigeron_caucasicus_Stev,,Erigeron_caucasicus_Stev,Compositae,,,Erigeron caucasicus Stev,,,,XX-0-G-19788050,,,,,Erigeron caucasicus Stev,,,,,,,,,
Alchemilla_caucasica_Buser,,Alchemilla_caucasica_Buser,Rosaceae,,,Alchemilla caucasica Buser,,,,XX-0-NEU-20160146,,,,,Alchemilla caucasica Buser,,,,,,,,,
Veronica_peduncularis_mBieb,,Veronica_peduncularis_mBieb,Plantaginaceae,,,Veronica peduncularis mBieb,,,,XX-0-NEU-19500550,,,,,Veronica peduncularis mBieb,,,,,,,,,
Eryngium_giganteum_mBieb,,Eryngium_giganteum_mBieb,Apiaceae,,,Eryngium giganteum mBieb,,,,XX-0-ZAVRT-3316,,,,,Eryngium giganteum mBieb,,,,,,,,,
Brunnera_macrophylla_Adams_I_mJohnst,,Brunnera_macrophylla_Adams_I_mJohnst,Boraginaceae,,,Brunnera macrophylla Adams I mJohnst,,,,XX-0-NEU-20160147,,,,,Brunnera macrophylla Adams I mJohnst,,,,,,,,,
Campanula_sibirica_L,,Campanula_sibirica_L,Campanulaceae,,,Campanula sibirica L,,,,AT-0-BGAT-0014660,,,,,Campanula sibirica L,,,,,,,,,
Cytisus_hirsutus_L,,Cytisus_hirsutus_L,Fabaceae,,,Cytisus hirsutus L,,,,XX-0-NEU-19500551,,,,,Cytisus hirsutus L,,,,,,,,,
Medicago_sativa_L_subsp_sativa,,Medicago_sativa_L_subsp_sativa,Fabaceae,,,Medicago sativa L subsp sativa,,,,CH-0-NEU-20150138,,,,,Medicago sativa L subsp sativa,,,,,,,,,
Plantago_sempervirens_Crantz,,Plantago_sempervirens_Crantz,Plantaginaceae,,,Plantago sempervirens Crantz,,,,XX-0-NEU-19500552,,,,,Plantago sempervirens Crantz,,,,,,,,,
Iberis_sempervirens_L,,Iberis_sempervirens_L,Brassicaceae,,,Iberis sempervirens L,,,,FR-0-NEU-19840633,,,,,Iberis sempervirens L,,,,,,,,,
Dianthus_subacaulis_VilL,,Dianthus_subacaulis_VilL,Caryophyllaceae,,,Dianthus subacaulis VilL,,,,XX-0-BERN-20190115,,,,,Dianthus subacaulis VilL,,,,,,,,,
Globularia_L,,Globularia_L,Plantaginaceae,,,Globularia L,,,,XX-0-NEU-19500553,,,,,Globularia L,,,,,,,,,
Campanula_speciosa_Pourr,,Campanula_speciosa_Pourr,Campanulaceae,,,Campanula speciosa Pourr,,,,XX-0-BRAUN-7802630,,,,,Campanula speciosa Pourr,,,,,,,,,
Armeria_pubinervis_Boiss,,Armeria_pubinervis_Boiss,Plumbaginaceae,,,Armeria pubinervis Boiss,,,,ES-0-NEU-19940069,,,,,Armeria pubinervis Boiss,,,,,,,,,
Artemisia_absinthium_L,,Artemisia_absinthium_L,Compositae,,,Artemisia absinthium L,,,,CH-0-NEU-20210344,,,,,Artemisia absinthium L,,,,,,,,,
Artemisia_capillaris_Thunb,,Artemisia_capillaris_Thunb,Compositae,,,Artemisia capillaris Thunb,,,,JP-0-NEU-20210328,,,,,Artemisia capillaris Thunb,,,,,,,,,
Sarracenia_purpurea_L,,Sarracenia_purpurea_L,Sarraceniaceae,,,Sarracenia purpurea L,,,,CH-0-NEU-20220420,,,,,Sarracenia purpurea L,,,,,,,,,
Muscari_armeniacum_Baker,,Muscari_armeniacum_Baker,Asparagaceae,,,Muscari armeniacum Baker,,,,XX-0-NEU-19500554,,,,,Muscari armeniacum Baker,,,,,,,,,
Cochlearia_pyrenaica_DC_subsp_pyrenaica,,Cochlearia_pyrenaica_DC_subsp_pyrenaica,Brassicaceae,,,Cochlearia pyrenaica DC subsp pyrenaica,,,,CH_0_FRIBG_20200322,,,,,Cochlearia pyrenaica DC subsp pyrenaica,,,,,,,,,
Viola_sororia_Willd,,Viola_sororia_Willd,Violaceae,,,Viola sororia Willd,,,,XX-0-NEU-19500555,,,,,Viola sororia Willd,,,,,,,,,
Potentilla_glandulosa_LindL,,Potentilla_glandulosa_LindL,Rosaceae,,,Potentilla glandulosa LindL,,,,CA-0-B-2008204,,,,,Potentilla glandulosa LindL,,,,,,,,,
Potentilla_grandiflora_L,,Potentilla_grandiflora_L,Rosaceae,,,Potentilla grandiflora L,,,,CH-0-BERN-2010/242_G_S,,,,,Potentilla grandiflora L,,,,,,,,,
Tellima_grandiflora_Pursh_LindL,,Tellima_grandiflora_Pursh_LindL,Saxifragaceae,,,Tellima grandiflora Pursh LindL,,,,XX-0-NEU-19500556,,,,,Tellima grandiflora Pursh LindL,,,,,,,,,
Begonia_grandis_Dryand,,Begonia_grandis_Dryand,Begoniaceae,,,Begonia grandis Dryand,,,,XX-0-Z-19963104,,,,,Begonia grandis Dryand,,,,,,,,,
Tussilago_farfara_L,,Tussilago_farfara_L,Compositae,,,Tussilago farfara L,,,,CH-0-NEU-20210398,,,,,Tussilago farfara L,,,,,,,,,
Artemisia_absinthium_L,,Artemisia_absinthium_L,Compositae,,,Artemisia absinthium L,,,,CH-0-NEU-20160148,,,,,Artemisia absinthium L,,,,,,,,,
Sambucus_nigra_L,,Sambucus_nigra_L,Viburnaceae,,,Sambucus nigra L,,,,CH-0-NEU-20200853,,,,,Sambucus nigra L,,,,,,,,,
Ilex_aquifolium_L,,Ilex_aquifolium_L,Aquifoliaceae,,,Ilex aquifolium L,,,,CH-0-NEU-20220484,,,,,Ilex aquifolium L,,,,,,,,,
Cytisus_scoparius_L_Link,,Cytisus_scoparius_L_Link,Fabaceae,,,Cytisus scoparius L Link,,,,CH-0-NEU-20220485,,,,,Cytisus scoparius L Link,,,,,,,,,
Corylus_avellana_L,,Corylus_avellana_L,Betulaceae,,,Corylus avellana L,,,,CH-0-NEU-20220486,,,,,Corylus avellana L,,,,,,,,,
Taxus_baccata_L,,Taxus_baccata_L,Taxaceae,,,Taxus baccata L,,,,CH-0-NEU-20220487,,,,,Taxus baccata L,,,,,,,,,
Hypericum_perforatum_L,,Hypericum_perforatum_L,Hypericaceae,,,Hypericum perforatum L,,,,XX-0-NEU-20210511,,,,,Hypericum perforatum L,,,,,,,,,
Agrimonia_eupatoria_L,,Agrimonia_eupatoria_L,Rosaceae,,,Agrimonia eupatoria L,,,,XX-0-NEU-19500557,,,,,Agrimonia eupatoria L,,,,,,,,,
Arum_maculatum_L,,Arum_maculatum_L,Araceae,,,Arum maculatum L,,,,CH-0-NEU-19500558,,,,,Arum maculatum L,,,,,,,,,
Digitalis_lutea_L,,Digitalis_lutea_L,Plantaginaceae,,,Digitalis lutea L,,,,XX-0-NEU-19500559,,,,,Digitalis lutea L,,,,,,,,,
Urtica_dioica_L,,Urtica_dioica_L,Urticaceae,,,Urtica dioica L,,,,CH-0-NEU-20210512,,,,,Urtica dioica L,,,,,,,,,
Tanacetum_vulgare_L,,Tanacetum_vulgare_L,Compositae,,,Tanacetum vulgare L,,,,XX-0-NEU-19500560,,,,,Tanacetum vulgare L,,,,,,,,,
Atropa_bella_donna_L,,Atropa_bella_donna_L,Solanaceae,,,Atropa bella donna L,,,,XX-0-NEU-19500561,,,,,Atropa bella donna L,,,,,,,,,
Scrophularia_umbrosa_Dumort,,Scrophularia_umbrosa_Dumort,Scrophulariaceae,,,Scrophularia umbrosa Dumort,,,,CH_0_FRIBG_19870043,,,,,Scrophularia umbrosa Dumort,,,,,,,,,
Veronica_orchidea_Crantz,,Veronica_orchidea_Crantz,Plantaginaceae,,,Veronica orchidea Crantz,,,,XX-0-Z-20170329,,,,,Veronica orchidea Crantz,,,,,,,,,
Alyssoides_utriculata_L_Moench,,Alyssoides_utriculata_L_Moench,Brassicaceae,,,Alyssoides utriculata L Moench,,,,CH_0_FRIBG_19950304,,,,,Alyssoides utriculata L Moench,,,,,,,,,
Dictamnus_albus_L,,Dictamnus_albus_L,Rutaceae,,,Dictamnus albus L,,,,XX-0-NEU-20210513,,,,,Dictamnus albus L,,,,,,,,,
Hibiscus_syriacus_L,,Hibiscus_syriacus_L,Malvaceae,,,Hibiscus syriacus L,,,,XX-0-NEU-19500562,,,,,Hibiscus syriacus L,,,,,,,,,
Stachyurus_praecox_Siebold_and_ZucC,,Stachyurus_praecox_Siebold_and_ZucC,Stachyuraceae,,,Stachyurus praecox Siebold and ZucC,,,,XX-0-NEU-19500563,,,,,Stachyurus praecox Siebold and ZucC,,,,,,,,,
Eupatorium_cannabinum_L,,Eupatorium_cannabinum_L,Compositae,,,Eupatorium cannabinum L,,,,XX-0-NEU-19500564,,,,,Eupatorium cannabinum L,,,,,,,,,
Dipsacus_laciniatus_L,,Dipsacus_laciniatus_L,Caprifoliaceae,,,Dipsacus laciniatus L,,,,XX-0-NEU-19500565,,,,,Dipsacus laciniatus L,,,,,,,,,
Rudbeckia_fulgida_Aiton,,Rudbeckia_fulgida_Aiton,Compositae,,,Rudbeckia fulgida Aiton,,,,XX-0-NEU-20200753,,,,,Rudbeckia fulgida Aiton,,,,,,,,,
Choisya_ternata_Kunth,,Choisya_ternata_Kunth,Rutaceae,,,Choisya ternata Kunth,,,,XX-0-NEU-19500566,,,,,Choisya ternata Kunth,,,,,,,,,
Astilboides_tabularis_HemsL_EngL,,Astilboides_tabularis_HemsL_EngL,Saxifragaceae,,,Astilboides tabularis HemsL EngL,,,,XX-0-NEU-19500567,,,,,Astilboides tabularis HemsL EngL,,,,,,,,,
Artemisia_absinthium_L,,Artemisia_absinthium_L,Compositae,,,Artemisia absinthium L,,,,CH-0-NEU-20220524,,,,,Artemisia absinthium L,,,,,,,,,
Allium_suaveolens_Jacq,,Allium_suaveolens_Jacq,Amaryllidaceae,,,Allium suaveolens Jacq,,,,XX-0-NEU-20200298,,,,,Allium suaveolens Jacq,,,,,,,,,
Thalictrum_aquilegiifolium_L,,Thalictrum_aquilegiifolium_L,Ranunculaceae,,,Thalictrum aquilegiifolium L,,,,CH-0-NEU-20200564,,,,,Thalictrum aquilegiifolium L,,,,,,,,,
Androsace_lactea_L,,Androsace_lactea_L,Primulaceae,,,Androsace lactea L,,,,CH-0-NEU-20200508,,,,,Androsace lactea L,,,,,,,,,
Thalictrum_minus_L,,Thalictrum_minus_L,Ranunculaceae,,,Thalictrum minus L,,,,CH-0-NEU-20200565,,,,,Thalictrum minus L,,,,,,,,,
Seseli_libanotis_L_W_D_J_Koch,,Seseli_libanotis_L_W_D_J_Koch,Apiaceae,,,Seseli libanotis L W D J Koch,,,,CH-0-NEU-20200507,,,,,Seseli libanotis L W D J Koch,,,,,,,,,
Dianthus_sylvestris_Wulfen,,Dianthus_sylvestris_Wulfen,Caryophyllaceae,,,Dianthus sylvestris Wulfen,,,,CH-0-NEU-20170011,,,,,Dianthus sylvestris Wulfen,,,,,,,,,
Nardus_stricta_L,,Nardus_stricta_L,Poaceae,,,Nardus stricta L,,,,CH-0-NEU-20200494,,,,,Nardus stricta L,,,,,,,,,
Carex_flacca_Schreb,,Carex_flacca_Schreb,Cyperaceae,,,Carex flacca Schreb,,,,CH-0-NEU-20200500,,,,,Carex flacca Schreb,,,,,,,,,
Carex_sempervirens_VilL,,Carex_sempervirens_VilL,Cyperaceae,,,Carex sempervirens VilL,,,,CH-0-NEU-20200495,,,,,Carex sempervirens VilL,,,,,,,,,
Scabiosa_L,,Scabiosa_L,Caprifoliaceae,,,Scabiosa L,,,,CH-0-NEU-20200499,,,,,Scabiosa L,,,,,,,,,
Hieracium_villosum_Jacq,,Hieracium_villosum_Jacq,Compositae,,,Hieracium villosum Jacq,,,,CH-0-NEU-20200493,,,,,Hieracium villosum Jacq,,,,,,,,,
Festuca_laevigata_Gaudin,,Festuca_laevigata_Gaudin,Poaceae,,,Festuca laevigata Gaudin,,,,CH-0-NEU-20210423,,,,,Festuca laevigata Gaudin,,,,,,,,,
Sesleria_caerulea_L_Ard,,Sesleria_caerulea_L_Ard,Poaceae,,,Sesleria caerulea L Ard,,,,CH-0-NEU-20200481,,,,,Sesleria caerulea L Ard,,,,,,,,,
Phyteuma_orbiculare_L,,Phyteuma_orbiculare_L,Campanulaceae,,,Phyteuma orbiculare L,,,,CH-0-NEU-20200485,,,,,Phyteuma orbiculare L,,,,,,,,,
Gentiana_lutea_L,,Gentiana_lutea_L,Gentianaceae,,,Gentiana lutea L,,,,CH-0-NEU-20200505,,,,,Gentiana lutea L,,,,,,,,,
Dryas_octopetala_L,,Dryas_octopetala_L,Rosaceae,,,Dryas octopetala L,,,,CH-0-NEU-20200482,,,,,Dryas octopetala L,,,,,,,,,
Laserpitium_siler_L,,Laserpitium_siler_L,Apiaceae,,,Laserpitium siler L,,,,CH-0-NEU-20200501,,,,,Laserpitium siler L,,,,,,,,,
Dianthus_carthusianorum_L,,Dianthus_carthusianorum_L,Caryophyllaceae,,,Dianthus carthusianorum L,,,,CH-0-NEU-20210425,,,,,Dianthus carthusianorum L,,,,,,,,,
Campanula_glomerata_L,,Campanula_glomerata_L,Campanulaceae,,,Campanula glomerata L,,,,CH-0-NEU-20200561,,,,,Campanula glomerata L,,,,,,,,,
Helianthemum_nummularium_L_MilL,,Helianthemum_nummularium_L_MilL,Cistaceae,,,Helianthemum nummularium L MilL,,,,CH-0-NEU-20200484,,,,,Helianthemum nummularium L MilL,,,,,,,,,
Briza_media_L,,Briza_media_L,Poaceae,,,Briza media L,,,,CH-0-NEU-20200489,,,,,Briza media L,,,,,,,,,
Cirsium_acaule_Scop,,Cirsium_acaule_Scop,Compositae,,,Cirsium acaule Scop,,,,CH-0-NEU-20200490,,,,,Cirsium acaule Scop,,,,,,,,,
Crepis_pyrenaica_L_Greuter,,Crepis_pyrenaica_L_Greuter,Compositae,,,Crepis pyrenaica L Greuter,,,,CH-0-NEU-20200504,,,,,Crepis pyrenaica L Greuter,,,,,,,,,
Astrantia_major_L,,Astrantia_major_L,Apiaceae,,,Astrantia major L,,,,CH-0-NEU-20200560,,,,,Astrantia major L,,,,,,,,,
Centaurea_montana_L,,Centaurea_montana_L,Compositae,,,Centaurea montana L,,,,CH-0-NEU-20200506,,,,,Centaurea montana L,,,,,,,,,
Bupleurum_longifolium_L,,Bupleurum_longifolium_L,Apiaceae,,,Bupleurum longifolium L,,,,CH-0-NEU-20200498,,,,,Bupleurum longifolium L,,,,,,,,,
Ribes_rubrum_L,,Ribes_rubrum_L,Grossulariaceae,,,Ribes rubrum L,,,,XX-0-G-20200643,,,,,Ribes rubrum L,,,,,,,,,
Galium_verum_L,,Galium_verum_L,Rubiaceae,,,Galium verum L,,,,CH-0-NEU-20210421,,,,,Galium verum L,,,,,,,,,
Campanula_thyrsoides_L,,Campanula_thyrsoides_L,Campanulaceae,,,Campanula thyrsoides L,,,,CH-0-Z-20180982,,,,,Campanula thyrsoides L,,,,,,,,,
Symphyotrichum_subspicatum_Nees_G_LNesom,,Symphyotrichum_subspicatum_Nees_G_LNesom,Compositae,,,Symphyotrichum subspicatum Nees G LNesom,,,,CA-0-B-2000604,,,,,Symphyotrichum subspicatum Nees G LNesom,,,,,,,,,
Teucrium_scorodonia_L,,Teucrium_scorodonia_L,Lamiaceae,,,Teucrium scorodonia L,,,,CH_0_FRIBG_20170386,,,,,Teucrium scorodonia L,,,,,,,,,
Lycium_chinense_MilL,,Lycium_chinense_MilL,Solanaceae,,,Lycium chinense MilL,,,,XX-0-NEU-20210330,,,,,Lycium chinense MilL,,,,,,,,,
Rubia_tinctorum_L,,Rubia_tinctorum_L,Rubiaceae,,,Rubia tinctorum L,,,,FR-0-Z-19760133,,,,,Rubia tinctorum L,,,,,,,,,
Eremogone_capillaris_var_americana_Maguire_R_LHartm_and_Rabeler,,Eremogone_capillaris_var_americana_Maguire_R_LHartm_and_Rabeler,Caryophyllaceae,,,Eremogone capillaris var americana Maguire R LHartm and Rabeler,,,,US-0-NGOET-465,,,,,Eremogone capillaris var americana Maguire R LHartm and Rabeler,,,,,,,,,
Blitum_virgatum_L,,Blitum_virgatum_L,Amaranthaceae,,,Blitum virgatum L,,,,CH-0-STGAL-10416,,,,,Blitum virgatum L,,,,,,,,,
Epilobium_fleischeri_Hochst,,Epilobium_fleischeri_Hochst,Onagraceae,,,Epilobium fleischeri Hochst,,,,CH-0-BERN-2007/225_G_S,,,,,Epilobium fleischeri Hochst,,,,,,,,,
Thalictrum_aquilegiifolium_L,,Thalictrum_aquilegiifolium_L,Ranunculaceae,,,Thalictrum aquilegiifolium L,,,,CH_0_FRIBG_20200324,,,,,Thalictrum aquilegiifolium L,,,,,,,,,
Aquilegia_amaliae_Boiss,,Aquilegia_amaliae_Boiss,Ranunculaceae,,,Aquilegia amaliae Boiss,,,,GR-0-WURZB-2002-200-K-14,,,,,Aquilegia amaliae Boiss,,,,,,,,,
Agrimonia_eupatoria_subsp_asiatica_Juz_Skalicky,,Agrimonia_eupatoria_subsp_asiatica_Juz_Skalicky,Rosaceae,,,Agrimonia eupatoria subsp asiatica Juz Skalicky,,,,KZ-0-NGOET-192,,,,,Agrimonia eupatoria subsp asiatica Juz Skalicky,,,,,,,,,
Geranium_maderense_Yeo,,Geranium_maderense_Yeo,Geraniaceae,,,Geranium maderense Yeo,,,,XX-0-BAS-2019/4,,,,,Geranium maderense Yeo,,,,,,,,,
Conium_maculatum_L,,Conium_maculatum_L,Apiaceae,,,Conium maculatum L,,,,XX-0-NEU-20190220,,,,,Conium maculatum L,,,,,,,,,
Sesleria_caerulea_L_Ard,,Sesleria_caerulea_L_Ard,Poaceae,,,Sesleria caerulea L Ard,,,,CH-0-NEU-20210430,,,,,Sesleria caerulea L Ard,,,,,,,,,
Artemisia_absinthium_L,,Artemisia_absinthium_L,Compositae,,,Artemisia absinthium L,,,,CH-0-NEU-20220559,,,,,Artemisia absinthium L,,,,,,,,,
Artemisia_absinthium_L,,Artemisia_absinthium_L,Compositae,,,Artemisia absinthium L,,,,CH-0-NEU-20220560,,,,,Artemisia absinthium L,,,,,,,,,
Dendrobium_Sw,,Dendrobium_Sw,Orchidaceae,,,Dendrobium Sw,,,,XX-0-NEU-20190180,,,,,Dendrobium Sw,,,,,,,,,
Pitcairnia_paniculata_Ruiz_and_Pav_Ruiz_and_Pav,,Pitcairnia_paniculata_Ruiz_and_Pav_Ruiz_and_Pav,Bromeliaceae,,,Pitcairnia paniculata Ruiz and Pav Ruiz and Pav,,,,PE-0-U-2013GR00118,,,,,Pitcairnia paniculata Ruiz and Pav Ruiz and Pav,,,,,,,,,
Catopsis_Griseb,,Catopsis_Griseb,Bromeliaceae,,,Catopsis Griseb,,,,XX-0-NEU-19500568,,,,,Catopsis Griseb,,,,,,,,,
Acanthostachys_strobilacea_Schultf_Klotzsch,,Acanthostachys_strobilacea_Schultf_Klotzsch,Bromeliaceae,,,Acanthostachys strobilacea Schultf Klotzsch,,,,XX-0-NEU-19500569,,,,,Acanthostachys strobilacea Schultf Klotzsch,,,,,,,,,
Sesamum_indicum_L,,Sesamum_indicum_L,Pedaliaceae,,,Sesamum indicum L,,,,XX-0-NEU-20220082,,,,,Sesamum indicum L,,,,,,,,,
Pinus_nigra_J_fArnold,,Pinus_nigra_J_fArnold,Pinaceae,,,Pinus nigra J fArnold,,,,CH-0-NEU-20220557,,,,,Pinus nigra J fArnold,,,,,,,,,
Picea_omorika_Panii_Purk,,Picea_omorika_Panii_Purk,Pinaceae,,,Picea omorika Panii Purk,,,,FR-0-NEU-20220555,,,,,Picea omorika Panii Purk,,,,,,,,,
Picea_pungens_f_glauca_Regel_Beissn,,Picea_pungens_f_glauca_Regel_Beissn,Pinaceae,,,Picea pungens f glauca Regel Beissn,,,,US-0-NEU-20220535,,,,,Picea pungens f glauca Regel Beissn,,,,,,,,,
Abies_nordmanniana_Steven_Spach,,Abies_nordmanniana_Steven_Spach,Pinaceae,,,Abies nordmanniana Steven Spach,,,,GE-0-NEU-20220534,,,,,Abies nordmanniana Steven Spach,,,,,,,,,
Pinus_mugo_subsp_uncinata_DC_Domin,,Pinus_mugo_subsp_uncinata_DC_Domin,Pinaceae,,,Pinus mugo subsp uncinata DC Domin,,,,CH-0-NEU-20220556,,,,,Pinus mugo subsp uncinata DC Domin,,,,,,,,,
Tulipa_grengiolensis_Thommen,,Tulipa_grengiolensis_Thommen,Liliaceae,,,Tulipa grengiolensis Thommen,,,,CH-0-NEU-20220562,,,,,Tulipa grengiolensis Thommen,,,,,,,,,
Tulipa_grengiolensis_Thommen,,Tulipa_grengiolensis_Thommen,Liliaceae,,,Tulipa grengiolensis Thommen,,,,FR-0-NEU-20220563,,,,,Tulipa grengiolensis Thommen,,,,,,,,,
Crocus_sativus_L,,Crocus_sativus_L,Iridaceae,,,Crocus sativus L,,,,XX-0-NEU-20220564,,,,,Crocus sativus L,,,,,,,,,
Tulipa_sosnowskyi_Achv_and_Mirzoeva,,Tulipa_sosnowskyi_Achv_and_Mirzoeva,Liliaceae,,,Tulipa sosnowskyi Achv and Mirzoeva,,,,XX-0-NEU-20220565,,,,,Tulipa sosnowskyi Achv and Mirzoeva,,,,,,,,,
Hyacinthus_orientalis_L_White,,Hyacinthus_orientalis_L_White,Asparagaceae,,,Hyacinthus orientalis L White,,,,XX-0-NEU-20220566,,,,,Hyacinthus orientalis L White,,,,,,,,,
Hyacinthus_orientalis_L_Blue,,Hyacinthus_orientalis_L_Blue,Asparagaceae,,,Hyacinthus orientalis L Blue,,,,XX-0-NEU-20220567,,,,,Hyacinthus orientalis L Blue,,,,,,,,,
Hyacinthus_orientalis_L_Rose,,Hyacinthus_orientalis_L_Rose,Asparagaceae,,,Hyacinthus orientalis L Rose,,,,XX-0-NEU-20220568,,,,,Hyacinthus orientalis L Rose,,,,,,,,,
Fritillaria_davisii_Turrill,,Fritillaria_davisii_Turrill,Liliaceae,,,Fritillaria davisii Turrill,,,,XX-0-NEU-20220569,,,,,Fritillaria davisii Turrill,,,,,,,,,
Begonia_corallina_Carriere_Luzerna,,Begonia_corallina_Carriere_Luzerna,Begoniaceae,,,Begonia corallina Carriere Luzerna,,,,XX-0-NEU-20220570,,,,,Begonia corallina Carriere Luzerna,,,,,,,,,
Plectranthus_ernstii_Codd,,Plectranthus_ernstii_Codd,Lamiaceae,,,Plectranthus ernstii Codd,,,,XX-0-NEU-19500570,,,,,Plectranthus ernstii Codd,,,,,,,,,
Pelargonium_vitifolium_L_Lher,,Pelargonium_vitifolium_L_Lher,Geraniaceae,,,Pelargonium vitifolium L Lher,,,,XX-0-NEU-19500571,,,,,Pelargonium vitifolium L Lher,,,,,,,,,
Pelargonium_LHer_Fair_Helen,,Pelargonium_LHer_Fair_Helen,Geraniaceae,,,Pelargonium LHer Fair Helen,,,,XX-0-NEU-19500572,,,,,Pelargonium LHer Fair Helen,,,,,,,,,
Pelargonium_graveolens_Lher,,Pelargonium_graveolens_Lher,Geraniaceae,,,Pelargonium graveolens Lher,,,,XX-0-NEU-19500573,,,,,Pelargonium graveolens Lher,,,,,,,,,
Pelargonium_capitatum_L_Lher,,Pelargonium_capitatum_L_Lher,Geraniaceae,,,Pelargonium capitatum L Lher,,,,XX-0-NEU-19500574,,,,,Pelargonium capitatum L Lher,,,,,,,,,
Pelargonium_radens_H_E_Moore,,Pelargonium_radens_H_E_Moore,Geraniaceae,,,Pelargonium radens H E Moore,,,,XX-0-NEU-19500575,,,,,Pelargonium radens H E Moore,,,,,,,,,
Acacia_decora_Rchb,,Acacia_decora_Rchb,Fabaceae,,,Acacia decora Rchb,,,,AU-0-B-0060491,,,,,Acacia decora Rchb,,,,,,,,,
Lagunaria_patersonia_G_Don,,Lagunaria_patersonia_G_Don,Malvaceae,,,Lagunaria patersonia G Don,,,,XX-0-MADJ-17-2020-N,,,,,Lagunaria patersonia G Don,,,,,,,,,
Eryngium_foetidum_L,,Eryngium_foetidum_L,Apiaceae,,,Eryngium foetidum L,,,,CR-0-NCY-20163373W,,,,,Eryngium foetidum L,,,,,,,,,
Brachychiton_rupestris_K_Schum,,Brachychiton_rupestris_K_Schum,Malvaceae,,,Brachychiton rupestris K Schum,,,,XX-0-MALAG-60-20,,,,,Brachychiton rupestris K Schum,,,,,,,,,
Musa_textilis_Nee,,Musa_textilis_Nee,Musaceae,,,Musa textilis Nee,,,,XX-0-NEU-20220225,,,,,Musa textilis Nee,,,,,,,,,
Hypericum_canariense_L,,Hypericum_canariense_L,Hypericaceae,,,Hypericum canariense L,,,,XX-0-NEU-20220339,,,,,Hypericum canariense L,,,,,,,,,
Brugmansia_arborea_L_Lagerh,,Brugmansia_arborea_L_Lagerh,Solanaceae,,,Brugmansia arborea L Lagerh,,,,CO-0-Z-20190816,,,,,Brugmansia arborea L Lagerh,,,,,,,,,
Argyranthemum_foeniculaceum_Willd_Webb,,Argyranthemum_foeniculaceum_Willd_Webb,Compositae,,,Argyranthemum foeniculaceum Willd Webb,,,,XX-0-NEU-20220336,,,,,Argyranthemum foeniculaceum Willd Webb,,,,,,,,,
Gonospermum_ferulaceum_Webb_and_BertheL_Febles,,Gonospermum_ferulaceum_Webb_and_BertheL_Febles,Compositae,,,Gonospermum ferulaceum Webb and BertheL Febles,,,,XX-0-NEU-20220338,,,,,Gonospermum ferulaceum Webb and BertheL Febles,,,,,,,,,
Begonia_glabra_AubL,,Begonia_glabra_AubL,Begoniaceae,,,Begonia glabra AubL,,,,XX-0-STUTZ-002551,,,,,Begonia glabra AubL,,,,,,,,,
Sabal_minor_Jacq_Pers,,Sabal_minor_Jacq_Pers,Arecaceae,,,Sabal minor Jacq Pers,,,,XX-0-VAL-1342-90,,,,,Sabal minor Jacq Pers,,,,,,,,,
Costus_megalobractea_K_Schum,,Costus_megalobractea_K_Schum,Costaceae,,,Costus megalobractea K Schum,,,,XX-0-NEU-20220229,,,,,Costus megalobractea K Schum,,,,,,,,,
